# rej_sigma = 5
# Rejection = 0.000651401431872709
Epoch,T_pre,T_pre_l,Residual,Top,Down
184,2457567.165272116,2457567.1652830928,-1.097656786441803e-05,0.0006404248640082909,-0.000662377999737127
185,2457572.886762915,2457572.886771001,-8.085742592811584e-06,0.0006433156892798974,-0.0006594871744655205
186,2457578.608253701,2457578.608258909,-5.207955837249756e-06,0.0006461934760354592,-0.0006566093877099587
187,2457584.3297444736,2457584.3297468172,-2.3436732590198517e-06,0.0006490577586136891,-0.0006537451051317288
188,2457590.051235233,2457590.0512347254,5.075708031654358e-07,0.0006519090026758744,-0.0006508938610695435
189,2457595.772725979,2457595.7727226336,3.345310688018799e-06,0.0006547467425607277,-0.0006480561211846901
190,2457601.4942167117,2457601.4942105417,6.170012056827545e-06,0.0006575714439295365,-0.0006452314198158814
191,2457607.215707431,2457607.21569845,8.981209248304367e-06,0.0006603826411210133,-0.0006424202226244046
192,2457612.9371981374,2457612.937186358,1.1779367923736572e-05,0.0006631807997964455,-0.0006396220639489724
193,2457618.65868883,2457618.658674266,1.4564022421836853e-05,0.0006659654542945458,-0.0006368374094508721
194,2457624.38017951,2457624.3801621743,1.7335638403892517e-05,0.0006687370702766015,-0.0006340657934688164
195,2457630.1016701763,2457630.1016500825,2.0093750208616257e-05,0.0006714951820813252,-0.0006313076816640927
196,2457635.8231608295,2457635.8231379907,2.283882349729538e-05,0.0006742402553700043,-0.0006285626083754136
197,2457641.544651469,2457641.544625899,2.5570392608642578e-05,0.0006769718244813515,-0.0006258310392640664
198,2457647.266142096,2457647.266113807,2.828892320394516e-05,0.0006796903550766541,-0.0006231125086687638
199,2457652.987632709,2457652.987601715,3.099394962191582e-05,0.0006823953814946248,-0.0006204074822507931
200,2457658.7091233092,2457658.7090896233,3.368593752384186e-05,0.0006850873693965508,-0.0006177154943488671
201,2457664.430613896,2457664.4305775315,3.6364421248435974e-05,0.0006877658531211449,-0.000615037010624273
202,2457670.1521044695,2457670.1520654396,3.9029866456985474e-05,0.0006904312983296944,-0.0006123715654157235
203,2457675.8735950296,2457675.873553348,4.168180748820305e-05,0.000693083239360912,-0.0006097196243845059
204,2457681.5950855766,2457681.595041256,4.432071000337601e-05,0.000695722141876085,-0.0006070807218693329
205,2457687.31657611,2457687.316529164,4.694610834121704e-05,0.000698347540213926,-0.0006044553235314919
206,2457693.0380666307,2457693.0380170722,4.955846816301346e-05,0.0007009599000357224,-0.0006018429637096955
207,2457698.7595571377,2457698.7595049804,5.215732380747795e-05,0.0007035587556801869,-0.000599244108065231
208,2457704.4810476317,2457704.4809928886,5.474314093589783e-05,0.0007061445728086068,-0.0005966582909368111
209,2457710.202538112,2457710.2024807967,5.731545388698578e-05,0.0007087168857596947,-0.0005940859779857232
210,2457715.9240285796,2457715.923968705,5.9874728322029114e-05,0.0007112761601947381,-0.0005915267035506798
211,2457721.6455190335,2457721.645456613,6.242049857974052e-05,0.0007138219304524495,-0.0005889809332929684
212,2457727.3670094744,2457727.366944521,6.495323032140732e-05,0.0007163546621941163,-0.0005864482015513016
213,2457733.088499902,2457733.0884324294,6.747245788574219e-05,0.0007188738897584511,-0.0005839289739869668
214,2457738.809990316,2457738.8099203375,6.997864693403244e-05,0.0007213800788067414,-0.0005814227849386765
215,2457744.531480717,2457744.5314082457,7.247133180499077e-05,0.0007238727636776997,-0.0005789301000677182
216,2457750.252971105,2457750.252896154,7.495097815990448e-05,0.0007263524100326134,-0.0005764504537128045
217,2457755.974461479,2457755.974384062,7.741712033748627e-05,0.0007288185522101952,-0.0005739843115352227
218,2457761.6959518404,2457761.69587197,7.987022399902344e-05,0.0007312716558717324,-0.0005715312078736855
219,2457767.417442188,2457767.4173598783,8.230982348322868e-05,0.0007337112553559376,-0.0005690916083894803
220,2457773.138932523,2457773.1388477865,8.473638445138931e-05,0.0007361378163240983,-0.0005666650474213196
221,2457778.860422844,2457778.8603356946,8.714944124221802e-05,0.000738550873114927,-0.0005642519906304909
222,2457784.581913152,2457784.581823603,8.95489938557148e-05,0.0007409504257284237,-0.0005618524380169941
